Keuwl Accelerometer Data File
2024-04-30 17:10:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.3673411,0.487837,8.773883,4.404887,9.829651,63.376713,86.817574"
"0.3698578,0.554836,8.771489,4.397709,9.827854,63.418266,86.380608"
"0.3723745,0.547657,8.773883,4.380959,9.822105,63.510708,86.428284"
"0.3748837,0.542872,8.747561,4.428816,9.819824,63.191647,86.448792"
"0.3774002,0.528515,8.783454,4.380959,9.829608,63.532501,86.556572"
"0.3799168,0.554836,8.800203,4.368995,9.840709,63.642441,86.392387"
"0.3824333,0.523729,8.809774,4.395316,9.859270,63.525120,86.597847"
"0.3849498,0.566800,8.778668,4.400102,9.836014,63.426464,86.305794"
"0.3874663,0.547657,8.747561,4.380959,9.798600,63.442192,86.417564"
"0.3899828,0.533300,8.749954,4.433601,9.823590,63.171474,86.512199"
"0.3924993,0.535693,8.742776,4.407280,9.805469,63.290207,86.493721"
"0.3950264,0.518943,8.747561,4.402494,9.806686,63.325085,86.604942"
"0.3975432,0.550050,8.740383,4.390531,9.796612,63.373775,86.399010"
"0.4000600,0.557229,8.764311,4.340281,9.796003,63.700298,86.362076"
"0.4025768,0.535693,8.790632,4.395316,9.842813,63.477398,86.512756"
"0.4050936,0.530908,8.740383,4.373781,9.788060,63.458328,86.524017"
"0.4076104,0.559621,8.761918,4.373781,9.808891,63.519089,86.345497"
"0.4101271,0.562014,8.766704,4.373781,9.813303,63.531921,86.331909"
"0.4126440,0.557229,8.747561,4.357031,9.788465,63.569054,86.355125"
"0.4151566,0.554836,8.749954,4.364209,9.793664,63.537270,86.371727"
"0.4176732,0.569193,8.735598,4.352245,9.776333,63.565029,86.272003"
"0.4201899,0.581157,8.764311,4.335495,9.795275,63.729412,86.206299"
"0.4227065,0.550050,8.726026,4.330710,9.757107,63.650097,86.393097"
"0.4252233,0.571586,8.745169,4.349853,9.783961,63.602882,86.260460"
"0.4277399,0.552443,8.747561,4.354638,9.787129,63.580811,86.386345"
"0.4302566,0.569193,8.742776,4.330710,9.773186,63.696777,86.275055"
"0.4327733,0.557229,8.723633,4.378566,9.776712,63.393742,86.345154"
"0.4352585,0.559621,8.759525,4.349853,9.796105,63.638130,86.344505"
"0.4377744,0.569193,8.721240,4.352245,9.763506,63.527599,86.265877"
"0.4402903,0.523729,8.771489,4.371388,9.814395,63.550697,86.583031"
"0.4428062,0.581157,8.747561,4.368995,9.795187,63.510429,86.199059"
"0.4453221,0.557229,8.778668,4.357031,9.816274,63.649708,86.368004"
"0.4478380,0.540479,8.776276,4.364209,9.816387,63.603271,86.475945"
"0.4503538,0.535693,8.766704,4.309175,9.783202,63.866341,86.503265"
"0.4528697,0.600299,8.797811,4.299603,9.810628,64.007103,86.096596"
"0.4553919,0.569193,8.776276,4.333103,9.804222,63.770809,86.289230"
"0.4579079,0.528515,8.726026,4.364209,9.770833,63.470608,86.533966"
"0.4604240,0.528515,8.759525,4.359424,9.798632,63.582977,86.547188"
"0.4629400,0.550050,8.771489,4.371388,9.815835,63.554882,86.411743"
"0.4654561,0.557229,8.783454,4.361816,9.822679,63.637062,86.369980"
"0.4679721,0.573978,8.747561,4.337888,9.780929,63.672287,86.245872"
"0.4704882,0.581157,8.781061,4.345067,9.814499,63.722496,86.213516"
"0.4730042,0.535693,8.745169,4.392923,9.801159,63.371456,86.494675"
"0.4755271,0.573978,8.714062,4.402494,9.779892,63.246193,86.231483"
"0.4780433,0.585942,8.740383,4.397709,9.801911,63.342365,86.164711"
"0.4805595,0.554836,8.771489,4.376173,9.818236,63.530659,86.380608"
"0.4830758,0.581157,8.752347,4.352245,9.792005,63.610611,86.201134"
"0.4855919,0.578764,8.733205,4.361816,9.779022,63.510223,86.208458"
"0.4881082,0.569193,8.740383,4.395316,9.799851,63.351974,86.274033"
"0.4906244,0.578764,8.754740,4.392923,9.812146,63.403622,86.217758"
"0.4931407,0.600299,8.759525,4.368995,9.807026,63.544895,86.079590"
"0.4956629,0.564407,8.759525,4.378566,9.809163,63.488647,86.313324"
"0.4981793,0.569193,8.742776,4.392923,9.800913,63.370735,86.275055"
"0.5006956,0.581157,8.776276,4.400102,9.834717,63.422688,86.211456"
"0.5032120,0.588335,8.740383,4.416852,9.810658,63.242870,86.149101"
"0.5057284,0.585942,8.754740,4.378566,9.806153,63.479877,86.170982"
"0.5082448,0.581157,8.742776,4.402494,9.805908,63.322800,86.196983"
"0.5107611,0.607777,8.723633,4.371388,9.776512,63.440201,86.014633"
"0.5132775,0.605384,8.733205,4.395316,9.795620,63.339554,86.034607"
"0.5158060,0.597907,8.728418,4.388138,9.787672,63.363209,86.081299"
"0.5183226,0.593121,8.742776,4.402494,9.806624,63.324902,86.118927"
"0.5208393,0.571586,8.749954,4.400102,9.810673,63.352417,86.262497"
"0.5233559,0.578764,8.759525,4.390531,9.815346,63.428589,86.219818"
"0.5258726,0.559621,8.757133,4.378566,9.806752,63.481625,86.343506"
"0.5283893,0.511765,8.771489,4.383352,9.819098,63.486362,86.660912"
"0.5309060,0.528515,8.735598,4.404887,9.797603,63.282730,86.537750"
