X (m/s^2),Y (m/s^2),Z (m/s^2),Theta
-1.838747,9.346964,3.466804,70.002205
-2.451663,9.346964,2.834735,73.650673
-2.911349,9.500193,2.049437,78.345718
-3.064578,9.346964,1.101333,83.611572
-3.064578,9.346964,0.622492,86.378937
-2.604892,9.346964,0.306458,88.19101
-1.991976,9.193734,0.306458,88.134109
-1.37906,9.346964,0.0,90.0
-0.919373,9.193734,-0.153229,90.950104
-0.612916,9.500193,-0.469264,92.821976
-0.306458,9.346964,-0.622492,93.808136
-0.306458,9.500193,-0.785298,94.722954
-0.306458,9.500193,-0.785298,94.722954
-0.612916,9.346964,-0.785298,94.792259
-0.919373,9.346964,-0.622492,93.791931
-1.37906,9.346964,-0.622492,93.769493
-1.37906,9.193734,-0.469264,92.889664
-1.532289,9.193734,0.0,90.0
-1.532289,9.193734,0.0,90.0
-1.37906,9.193734,0.306458,88.111954
-1.37906,9.193734,0.153229,89.055717
-1.532289,9.193734,0.0,90.0
-1.532289,9.193734,0.0,90.0
-1.532289,9.193734,0.0,90.0
-1.225831,9.346964,0.153229,89.068779
-1.225831,9.346964,0.469264,87.150246
-1.072602,9.500193,0.153229,89.081787
-1.225831,9.500193,0.153229,89.083549
-1.225831,9.500193,0.0,90.0
-1.225831,9.500193,0.0,90.0
-1.532289,9.500193,-0.306458,91.824051
-1.532289,9.500193,-0.469264,92.791817
-1.685518,9.500193,-0.306458,91.819221
-1.532289,9.500193,-0.306458,91.824051
-1.685518,9.346964,-0.306458,91.848091
-1.838747,9.346964,-0.469264,92.820152
-1.838747,9.346964,-0.622492,93.738731
-1.838747,9.346964,-0.622492,93.738731
-1.838747,9.346964,-0.622492,93.738731
-1.838747,9.346964,-0.622492,93.738731
-1.685518,9.346964,-0.469264,92.828568
-1.532289,9.346964,-0.153229,90.926819
-1.532289,9.500193,-0.153229,90.912254
-1.37906,9.500193,-0.306458,91.828461
-1.37906,9.346964,-0.306458,91.85778
-1.37906,9.346964,-0.306458,91.85778
-1.37906,9.500193,-0.469264,92.798553
-1.37906,9.500193,-0.306458,91.828461
-1.37906,9.346964,-0.306458,91.85778
-1.225831,9.346964,-0.153229,90.931221
-1.37906,9.346964,-0.153229,90.929131
-1.225831,9.346964,-0.153229,90.931221
-1.225831,9.193734,0.0,90.0
-1.072602,9.346964,0.153229,89.066933
-1.072602,9.346964,0.0,90.0
-1.225831,9.500193,0.153229,89.083549
-1.225831,9.346964,0.0,90.0
-1.37906,9.500193,-0.153229,90.914459
-1.225831,9.500193,-0.153229,90.916451
-1.37906,9.346964,-0.153229,90.929131
-1.532289,9.500193,0.0,90.0
-1.532289,9.500193,-0.306458,91.824051
-1.532289,9.346964,-0.153229,90.926819
-1.37906,9.346964,-0.153229,90.929131
-1.37906,9.346964,-0.153229,90.929131
-1.225831,9.346964,-0.153229,90.931221
-1.225831,9.500193,-0.153229,90.916451
-1.225831,9.500193,-0.306458,91.832428
-1.225831,9.346964,-0.469264,92.849754
-1.37906,9.193734,-0.469264,92.889664
-1.37906,9.346964,-0.306458,91.85778
-1.37906,9.346964,-0.153229,90.929131
-1.37906,9.346964,-0.153229,90.929131
-1.532289,9.346964,-0.306458,91.853157
-1.37906,9.500193,-0.153229,90.914459
-1.37906,9.346964,-0.153229,90.929131
-1.685518,9.500193,-0.306458,91.819221
-1.532289,9.346964,-0.306458,91.853157
-1.532289,9.346964,-0.153229,90.926819
