"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.5485755,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.5536091,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.5586426,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.5636761,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.5687096,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.5737410,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.5787725,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.5838081,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.5888437,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.5938770,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.5989105,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.6039453,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.6089801,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.6140152,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.6190503,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.6240843,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.6291183,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.6341521,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.6391858,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.6442193,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.6492528,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.6542855,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.6593182,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.6643494,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.6693808,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.6744145,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.6794483,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.6844831,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.6895180,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.6945503,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.6995827,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.7046165,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.7096503,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.7146811,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.7197119,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.7247434,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.7297749,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.7348116,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.7398484,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.7448820,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.7499155,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.7549514,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.7599872,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.7650208,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.7700544,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.7750880,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.7801216,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.7851554,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.7901890,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.7952224,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.8002557,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.8052911,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.8103265,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.8153614,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.8203963,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.8254279,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.8304594,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.8354924,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.8405255,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.8455608,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.8505961,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.8556312,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.8606663,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.8656992,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.8707321,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.8757645,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.8807969,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.8858311,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.8908654,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.8958992,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.9009332,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.9059674,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.9110016,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.9160362,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.9210709,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.9261050,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.9311391,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.9361748,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.9412105,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.9462442,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.9512779,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.9563125,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.9613471,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.9663800,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.9714130,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"0.9764472,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"0.9814814,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"0.9865153,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"0.9915492,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"0.9965835,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.0016177,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.0066531,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.0116885,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.0167227,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.0217570,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.0267910,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.0318248,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.0368571,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.0418894,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.0469221,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.0519549,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.0569875,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.0620201,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.0670531,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.0720861,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.0771199,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.0821538,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.0871841,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.0922145,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.0972478,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.1022812,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.1073142,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.1123474,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.1173824,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.1224173,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.1274505,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.1324836,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.1375158,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.1425481,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.1475801,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.1526123,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.1576459,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.1626797,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.1677133,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.1727469,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.1777784,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.1828099,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.1878438,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.1928775,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.1979097,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.2029419,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.2079772,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.2130125,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.2180474,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.2230822,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.2281151,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.2331477,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.2381808,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.2432137,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.2482452,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.2532766,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.2583103,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.2633440,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.2683762,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.2734083,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.2784435,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.2834785,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.2885113,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.2935441,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.2985761,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.3036083,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.3086407,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.3136733,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.3187087,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.3237439,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.3287760,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.3338081,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.3388426,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.3438771,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.3489090,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.3539410,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.3589754,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.3640099,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.3690428,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.3740758,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.3791085,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.3841413,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.3891745,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.3942076,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.3992424,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.4042773,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.4093106,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.4143437,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.4193792,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.4244148,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.4294484,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.4344820,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.4395151,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.4445480,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.4495801,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.4546123,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.4596477,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.4646831,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.4697176,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.4747519,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.4797844,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.4848167,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.4898499,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.4948831,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.4999144,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
"1.5049459,0.000000,9.807000,4.290000,10.704268,66.373383,90.000000"
"1.5099787,0.000000,9.808000,4.291000,10.705585,66.370621,90.000000"
"1.5150117,0.001000,9.809000,4.292000,10.706902,66.367867,89.994156"
"1.5200455,-0.001000,9.805000,4.288000,10.701634,66.378899,90.005844"
"1.5250794,0.000000,9.806000,4.289000,10.702950,66.376137,90.000000"
