X (m/s^2),Y (m/s^2),Z (m/s^2),Theta
2.145205,10.113108,-2.5187,103.692345
2.298434,10.113108,-2.355895,102.798218
2.298434,10.113108,-2.202666,101.9907
2.298434,10.113108,-2.049437,101.178322
2.298434,10.113108,-2.049437,101.178322
2.145205,10.113108,-2.049437,101.212975
2.145205,10.113108,-2.049437,101.212975
1.991976,10.113108,-1.886631,100.372383
1.838747,10.113108,-2.049437,101.275925
1.991976,10.266336,-2.049437,101.087852
1.991976,10.113108,-2.049437,101.245522
2.145205,10.113108,-2.202666,102.027725
2.451663,10.266336,-2.049437,100.988228
2.604892,10.113108,-2.202666,101.910179
2.604892,10.266336,-2.202666,101.747917
2.451663,10.572795,-2.202666,101.472275
2.451663,10.879252,-2.355895,101.928452
2.298434,11.032481,-2.202666,101.059387
1.991976,10.879252,-2.049437,100.497826
2.145205,10.726024,-2.049437,100.611961
2.145205,10.572795,-2.049437,100.756294
1.991976,10.266336,-2.202666,101.894028
1.685518,10.266336,-2.202666,101.95401
1.685518,10.419566,-1.733402,99.32618
1.685518,10.419566,-1.417367,97.64814
1.532289,10.572795,-1.570596,98.363419
1.532289,10.726024,-1.570596,98.247971
1.685518,10.572795,-1.570596,98.345665
1.532289,10.572795,-1.570596,98.363419
1.685518,10.419566,-1.733402,99.32618
1.991976,10.266336,-1.733402,99.411324
2.145205,10.266336,-1.886631,100.19751
2.145205,10.113108,-1.886631,100.342239
2.145205,10.113108,-1.733402,99.518288
2.145205,10.113108,-1.733402,99.518288
2.298434,10.113108,-1.570596,98.611504
2.145205,10.113108,-1.733402,99.518288
2.145205,10.266336,-1.570596,98.5168
1.991976,10.266336,-1.254562,96.840752
1.991976,10.266336,-1.254562,96.840752
1.838747,10.266336,-0.938527,95.141968
1.991976,10.113108,-0.938527,95.202637
1.991976,10.113108,-1.101333,96.098831
1.991976,10.113108,-0.785298,94.356812
2.298434,10.113108,-0.938527,95.170914
1.991976,10.113108,-1.254562,96.93959
1.685518,10.113108,-1.101333,96.131187
1.225831,10.113108,-1.101333,96.170296
1.072602,10.266336,-1.101333,96.090157
0.459687,10.266336,-0.938527,95.21814
0.306458,10.113108,-0.785298,94.438164
0.0,10.113108,-0.622492,93.522285
-0.153229,10.266336,-0.622492,93.46946
0.0,10.266336,-0.153229,90.855095
0.153229,10.113108,0.0,90.0
0.612916,10.113108,0.306458,88.267471
0.919373,9.959879,0.622492,86.438766
1.37906,10.113108,0.622492,86.509933
1.685518,10.113108,0.622492,86.52552
1.991976,10.266336,0.938527,84.871773
2.145205,10.572795,0.785298,85.836662
2.145205,10.879252,0.785298,85.949104
1.991976,11.33894,0.622492,86.904999
1.838747,11.645397,0.469264,87.720665
1.991976,11.951855,0.622492,87.059036
1.532289,11.798626,0.306458,88.524521
0.919373,11.492168,0.0,90.0
0.0,11.18571,-0.306458,91.569351
-0.459687,10.572795,-0.938527,95.067978
-0.919373,10.266336,-1.570596,98.663818
-0.766145,9.959879,-1.886631,100.695198
-0.306458,9.500193,-1.570596,99.382584
0.306458,8.887277,-1.570596,100.016235
1.072602,8.580819,-1.886631,102.307274
2.145205,8.121132,-2.355895,105.667435
2.604892,7.967903,-2.834735,108.683327
2.451663,7.661446,-2.987964,110.377281
1.838747,7.661446,-2.987964,110.76828
0.919373,7.967903,-2.987964,110.431793
0.153229,7.967903,-3.782839,115.392372
-0.153229,7.814674,-4.098873,117.67292
-0.612916,7.814674,-3.782839,115.76133
-1.225831,7.661446,-2.355895,106.890282
-1.685518,7.354988,-1.254562,99.439812
-1.991976,6.895301,0.0,90.0
-1.991976,6.742072,0.622492,84.939903
-1.991976,6.742072,0.785298,83.626266
-2.145205,6.588843,0.622492,84.8666
-2.145205,6.588843,0.469264,86.125732
-1.991976,6.588843,0.785298,83.491478
-1.838747,6.588843,0.785298,83.451141
-1.37906,6.742072,0.785298,83.489883
-0.766145,6.742072,0.938527,82.125137
-0.306458,6.588843,1.101333,80.520729
0.153229,6.742072,1.417367,78.13073
0.612916,6.742072,1.733402,75.638168
1.072602,7.04853,1.886631,75.178291
1.37906,7.04853,1.886631,75.281914
1.37906,6.895301,1.886631,74.981369
1.37906,7.04853,1.886631,75.281914
1.072602,6.895301,1.570596,77.315742
0.612916,6.895301,1.570596,77.216957
0.306458,6.742072,1.417367,78.139648
0.153229,7.04853,1.417367,78.632813
0.0,7.04853,1.254562,79.907661
0.0,7.661446,0.785298,84.147621
0.153229,7.814674,0.469264,86.564232
0.8736335821,9.410237224,-1.264996229,
