X (m/s^2),Y (m/s^2),Z (m/s^2),Theta
0.153229,9.653421,-1.886631,101.056938
0.0,9.653421,-2.049437,101.986023
0.0,9.80665,-2.049437,101.804031
0.153229,9.959879,-1.886631,100.724823
0.306458,10.113108,-1.886631,100.562492
0.459687,10.266336,-1.733402,99.574203
0.612916,10.266336,-1.886631,100.394882
0.919373,10.572795,-1.733402,99.276375
1.225831,10.419566,-1.886631,100.194313
1.37906,10.572795,-2.049437,100.880264
1.37906,10.572795,-2.049437,100.880264
1.37906,10.726024,-2.202666,101.512558
1.37906,10.726024,-2.355895,102.289848
1.225831,10.572795,-2.5187,103.313538
1.072602,10.572795,-2.5187,103.333534
1.225831,10.726024,-2.671929,103.901138
1.225831,10.572795,-2.834735,104.913506
1.225831,10.726024,-2.671929,103.901138
1.37906,10.726024,-2.671929,103.878319
1.532289,10.726024,-2.5187,103.086632
1.838747,10.572795,-2.5187,103.208351
1.991976,10.726024,-2.5187,103.000305
1.991976,10.572795,-2.355895,102.351311
1.991976,10.726024,-2.202666,101.414833
1.991976,10.419566,-2.049437,100.934402
1.991976,10.419566,-2.049437,100.934402
1.838747,10.419566,-1.886631,100.110207
1.838747,10.879252,-1.733402,98.92836
1.685518,11.33894,-1.886631,99.345779
1.37906,11.645397,-1.886631,99.139565
1.225831,12.105083,-1.886631,98.814171
1.225831,12.105083,-2.355895,100.958572
1.225831,11.798626,-2.5187,101.98764
1.37906,11.33894,-2.355895,101.65387
1.37906,10.879252,-1.886631,99.761543
1.37906,10.419566,-1.417367,97.680199
1.225831,10.419566,-0.785298,94.280685
1.072602,10.419566,-0.622492,93.401009
0.919373,10.572795,-0.622492,93.356865
0.766145,10.726024,-0.469264,92.498734
0.766145,10.879252,-0.622492,93.266724
0.766145,10.879252,-0.469264,92.46376
0.766145,10.726024,-0.306458,91.632423
0.919373,10.726024,0.0,90.0
1.072602,10.726024,-0.153229,90.814392
1.072602,10.572795,-0.469264,92.528389
1.225831,10.419566,-0.153229,90.836754
1.225831,10.266336,0.0,90.0
1.072602,10.266336,-0.306458,91.700562
1.072602,10.113108,-0.306458,91.726028
1.072602,10.113108,-0.469264,92.641907
1.225831,10.113108,-0.306458,91.723099
1.225831,9.959879,-0.469264,92.677345
1.072602,10.113108,-0.622492,93.502686
0.919373,9.959879,-0.785298,94.48922
0.612916,10.113108,-1.101333,96.203812
0.459687,9.959879,-1.254562,97.1717
0.306458,9.959879,-1.570596,98.957138
0.306458,9.959879,-1.570596,98.957138
0.306458,10.113108,-1.254562,97.068375
0.459687,10.266336,-1.254562,96.960182
0.612916,10.266336,-1.417367,97.846748
0.766145,10.572795,-1.570596,98.427757
0.766145,10.726024,-1.733402,99.157104
0.919373,10.726024,-1.886631,99.940155
0.766145,10.879252,-2.049437,100.642616
0.766145,10.879252,-2.049437,100.642616
0.766145,10.879252,-2.049437,100.642616
0.919373,10.572795,-2.202666,101.725273
1.225831,10.266336,-2.049437,101.211769
1.532289,10.113108,-1.886631,100.45063
1.838747,9.959879,-1.886631,100.551849
2.145205,9.653421,-1.886631,100.801239
2.298434,9.653421,-2.202666,102.515015
2.604892,9.653421,-2.5187,104.138802
2.911349,9.500193,-2.671929,105.051163
3.217807,9.346964,-2.671929,105.125168
0.7417499851,9.840955353,-1.406742428,
