X (m/s^2),Y (m/s^2),Z (m/s^2),Theta
-0.306458,9.500193,-0.306458,91.846649
-0.306458,9.346964,0.0,90.0
-0.459687,9.500193,0.0,90.0
-0.612916,9.500193,0.0,90.0
-0.612916,9.500193,0.0,90.0
-0.612916,9.500193,0.0,90.0
-0.766145,9.500193,0.0,90.0
-0.766145,9.346964,0.0,90.0
-0.919373,9.500193,-0.153229,90.919746
-0.919373,9.500193,-0.153229,90.919746
-0.919373,9.346964,-0.153229,90.934685
-0.919373,9.346964,-0.153229,90.934685
-1.072602,9.500193,0.0,90.0
-0.919373,9.346964,0.153229,89.065315
-1.072602,9.500193,0.0,90.0
-1.072602,9.346964,-0.153229,90.933067
-1.225831,9.500193,-0.306458,91.832428
-1.37906,9.500193,-0.306458,91.828461
-1.37906,9.500193,-0.469264,92.798553
-1.532289,9.500193,-0.469264,92.791817
-1.685518,9.346964,-0.469264,92.828568
-1.532289,9.500193,-0.469264,92.791817
-1.532289,9.346964,-0.306458,91.853157
-1.532289,9.346964,-0.469264,92.836319
-1.37906,9.500193,-0.469264,92.798553
-1.532289,9.500193,-0.469264,92.791817
-1.532289,9.500193,-0.622492,93.701202
-1.532289,9.500193,-0.469264,92.791817
-1.685518,9.500193,-0.622492,93.691414
-1.685518,9.500193,-0.469264,92.784424
-1.532289,9.346964,-0.469264,92.836319
-1.685518,9.500193,-0.469264,92.784424
-1.685518,9.500193,-0.469264,92.784424
