"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.8040328,0.287869,9.704886,0.258009,9.712583,88.477791,88.300972"
"0.8089969,0.330917,9.694984,0.248020,9.703800,88.535416,88.045090"
"0.8139594,0.325142,9.715412,0.279135,9.724858,88.355202,88.083221"
"0.8189234,0.340245,9.712309,0.212509,9.720590,88.747314,87.993614"
"0.8238859,0.383762,9.733838,0.134602,9.742330,89.208366,87.742249"
"0.8288484,0.430736,9.717135,0.220535,9.729177,88.701141,87.461884"
"0.8338125,0.356066,9.681223,0.221856,9.690309,88.688118,87.893669"
"0.8387750,0.416112,9.696335,0.212327,9.707582,88.746712,87.542694"
"0.8437390,0.363153,9.693108,0.206974,9.702116,88.777626,87.854416"
"0.8487015,0.327757,9.706237,0.257865,9.715192,88.479050,88.065994"
"0.8536640,0.387085,9.693940,0.205643,9.703844,88.785706,87.713356"
"0.8586281,0.355932,9.735341,0.152673,9.743041,89.102135,87.906151"
"0.8635907,0.348232,9.715968,0.204388,9.724355,88.795662,87.947327"
"0.8685547,0.341461,9.737371,0.187648,9.745163,88.896675,87.991631"
"0.8735172,0.342457,9.722901,0.228254,9.731608,88.656013,87.982780"
"0.8784813,0.299199,9.729873,0.237112,9.737359,88.604668,88.238678"
"0.8834438,0.264770,9.762702,0.204743,9.768437,88.799019,88.446487"
"0.8884062,0.316964,9.724491,0.212854,9.731983,88.746750,88.133141"
"0.8933703,0.363583,9.745637,0.125839,9.753229,89.260735,87.863441"
"0.8983328,0.357167,9.686749,0.233703,9.696149,88.618889,87.888367"
"0.9032969,0.360021,9.675056,0.164903,9.683156,89.024216,87.868935"
"0.9082594,0.323811,9.726617,0.192772,9.733914,88.865234,88.093254"
"0.9132234,0.330658,9.726991,0.226386,9.735242,88.667511,88.053040"
"0.9181843,0.318975,9.677833,0.174825,9.684666,88.965660,88.112251"
"0.9231484,0.245176,9.730840,0.221196,9.736441,88.698227,88.556694"
"0.9281125,0.245051,9.687600,0.170352,9.692196,88.992905,88.550995"
"0.9330750,0.260020,9.655279,0.226779,9.661442,88.654999,88.457382"
"0.9380390,0.282410,9.701592,0.248863,9.708892,88.531204,88.332611"
"0.9430015,0.371264,9.665670,0.199878,9.674863,88.816216,87.800316"
"0.9479656,0.338464,9.691412,0.169902,9.698809,88.996254,87.999809"
"0.9529281,0.368161,9.713927,0.195281,9.722862,88.849152,87.829506"
"0.9578906,0.410970,9.715584,0.213831,9.726623,88.740303,87.577827"
"0.9628531,0.362894,9.756784,0.135703,9.764474,89.203697,87.869919"
"0.9678172,0.342831,9.663218,0.149571,9.670455,89.113785,87.968117"
"0.9727812,0.343520,9.708181,0.204666,9.716413,88.793037,87.973457"
"0.9777437,0.425833,9.679671,0.091822,9.689468,89.457024,87.481041"
"0.9827062,0.393846,9.631681,0.149609,9.640891,89.110840,87.658440"
"0.9876703,0.365547,9.730515,0.172766,9.738911,88.983536,87.848579"
"0.9926328,0.396001,9.696344,0.156935,9.705696,89.073524,87.661324"
"0.9975969,0.359638,9.744095,0.211705,9.753028,88.756210,87.886269"
"1.0025593,0.377221,9.658191,0.126730,9.666386,89.248810,87.763329"
"1.0075234,0.346585,9.724826,0.184143,9.732741,88.915901,87.958893"
"1.0124860,0.349103,9.772997,0.192724,9.781129,88.870995,87.954193"
"1.0174484,0.364148,9.680399,0.158448,9.688541,89.062935,87.845718"
"1.0224124,0.365221,9.686356,0.202023,9.695343,88.806038,87.840706"
"1.0273750,0.341020,9.734844,0.217087,9.743234,88.723297,87.993698"
"1.0323391,0.238702,9.737601,0.173541,9.742072,88.979301,88.595764"
"1.0373015,0.233080,9.722719,0.239190,9.728454,88.591148,88.626724"
"1.0422655,0.258689,9.744889,0.251995,9.751578,88.519234,88.479378"
"1.0472281,0.245205,9.708565,0.214444,9.714028,88.735054,88.553215"
"1.0521922,0.272661,9.670880,0.203210,9.676857,88.796722,88.385025"
"1.0571547,0.283234,9.721359,0.190674,9.727353,88.876823,88.331146"
"1.0621171,0.313267,9.733196,0.183405,9.739964,88.921043,88.156548"
"1.0670812,0.319712,9.677278,0.159301,9.683867,89.057434,88.107788"
"1.0720438,0.287094,9.697273,0.167374,9.702966,89.011612,88.304222"
"1.0770062,0.310269,9.730630,0.158985,9.736874,89.064430,88.173691"
"1.0819702,0.305040,9.704762,0.156993,9.710824,89.073669,88.199669"
"1.0869328,0.381329,9.684450,0.164922,9.693357,89.025124,87.745117"
"1.0918952,0.362520,9.736328,0.220381,9.745567,88.704231,87.867645"
"1.0968593,0.285753,9.698212,0.264464,9.706024,88.438644,88.312302"
"1.1018218,0.387794,9.689526,0.279135,9.701300,88.351204,87.708138"
"1.1067859,0.423362,9.679270,0.235886,9.691395,88.605293,87.495537"
"1.1117485,0.453127,9.731846,0.203574,9.744515,88.802940,87.334167"
"1.1167125,0.444910,9.705931,0.120285,9.716866,89.290718,87.375458"
"1.1216750,0.389671,9.726032,0.176395,9.735433,88.961807,87.705688"
"1.1266375,0.379414,9.727441,0.137121,9.735803,89.193008,87.766342"
"1.1316015,0.347016,9.643500,0.122966,9.650526,89.269920,87.939133"
"1.1365640,0.365767,9.708612,0.225304,9.718112,88.671539,87.842430"
"1.1415280,0.312970,9.745205,0.145922,9.751321,89.142578,88.160561"
"1.1464921,0.249830,9.706200,0.211743,9.711723,88.750687,88.525574"
"1.1514547,0.235082,9.700338,0.245664,9.706296,88.549698,88.611740"
"1.1564171,0.289018,9.694266,0.232103,9.701350,88.629074,88.292328"
"1.1613797,0.330026,9.707473,0.217135,9.715508,88.719376,88.052856"
"1.1663438,0.319454,9.750339,0.192628,9.757472,88.868820,88.123474"
"1.1713063,0.304293,9.768075,0.173398,9.774352,88.983513,88.215706"
"1.1762702,0.364915,9.733071,0.213802,9.742256,88.742493,87.852859"
"1.1812327,0.337008,9.734729,0.197330,9.742559,88.839424,88.017265"
"1.1861968,0.297044,9.754686,0.142129,9.760243,89.165627,88.255806"
"1.1911594,0.342917,9.722202,0.172191,9.729772,88.985962,87.979927"
"1.1961234,0.439049,9.668792,0.167996,9.680213,89.005608,87.400047"
"1.2010859,0.434586,9.701727,0.190377,9.713322,88.876953,87.435165"
"1.2060500,0.418928,9.663439,0.245243,9.675624,88.547600,87.517677"
"1.2110125,0.392831,9.640033,0.253670,9.651367,88.493904,87.666489"
"1.2159750,0.349343,9.732545,0.202521,9.740918,88.808693,87.944290"
"1.2209389,0.368209,9.709637,0.148718,9.717753,89.123123,87.828270"
"1.2259015,0.381195,9.708287,0.186202,9.717552,88.902069,87.751442"
"1.2308639,0.424224,9.749706,0.178378,9.760561,88.952843,87.508553"
"1.2358265,0.482202,9.747322,0.161082,9.760571,89.054382,87.167877"
"1.2407906,0.388378,9.704561,0.263717,9.715909,88.444641,87.708237"
"1.2457530,0.295444,9.707980,0.258459,9.715914,88.475662,88.256844"
"1.2507172,0.378150,9.686203,0.160565,9.694911,89.051041,87.764305"
"1.2556797,0.373486,9.649993,0.177018,9.658839,88.949883,87.783577"
"1.2606437,0.481196,9.686576,0.202502,9.700635,88.803856,87.156075"
"1.2656063,0.512359,9.721933,0.102003,9.735960,89.399704,86.983223"
"1.2705703,0.432958,9.760365,0.145960,9.771053,89.144081,87.460091"
"1.2755327,0.430813,9.707176,0.173474,9.718280,88.977196,87.458832"
"1.2804968,0.468584,9.691077,0.141516,9.703431,89.164360,87.231789"
"1.2854593,0.494527,9.714195,0.185426,9.728542,88.907875,87.085724"
"1.2904218,0.521151,9.694141,0.089754,9.708554,89.470306,86.922775"
"1.2953860,0.387899,9.667202,0.174585,9.676557,88.966209,87.702225"
"1.3003484,0.361668,9.696593,0.302110,9.708037,88.216690,87.863945"
"1.3053110,0.275793,9.714167,0.222316,9.720624,88.689499,88.373764"
"1.3102750,0.206438,9.751527,0.218351,9.756156,88.717567,88.787239"
"1.3152375,0.245367,9.711916,0.183176,9.716742,88.919823,88.552757"
"1.3202015,0.193930,9.704389,0.216838,9.708748,88.720230,88.855164"
"1.3251640,0.184966,9.731473,0.318199,9.738430,88.127548,88.911110"
"1.3301265,0.221665,9.725343,0.260815,9.731364,88.464203,88.694313"
"1.3350906,0.235685,9.768333,0.177851,9.772795,88.957245,88.617867"
"1.3400531,0.250299,9.650012,0.235838,9.656138,88.600487,88.514214"
"1.3450172,0.355807,9.695062,0.252473,9.704873,88.509277,87.898201"
"1.3499796,0.358939,9.706851,0.143968,9.714552,89.150856,87.882286"
"1.3549438,0.375631,9.701947,0.202636,9.711330,88.804382,87.782784"
"1.3599063,0.373304,9.722748,0.222986,9.732467,88.687149,87.801216"
"1.3648686,0.288013,9.742734,0.158343,9.748277,89.069290,88.306725"
"1.3698328,0.328686,9.684747,0.282841,9.694449,88.328125,88.056213"
"1.3747952,0.335370,9.712730,0.192647,9.720428,88.864395,88.022423"
"1.3797593,0.374798,9.735638,0.217997,9.745288,88.718216,87.795341"
"1.3847219,0.365461,9.743358,0.219567,9.752682,88.709961,87.851921"
"1.3896859,0.393952,9.777728,0.203478,9.787776,88.808792,87.692764"
"1.3946484,0.397342,9.702215,0.228713,9.713041,88.650726,87.654839"
"1.3996109,0.328848,9.692811,0.268620,9.702107,88.413460,88.056870"
"1.4045750,0.299122,9.725592,0.312012,9.735192,88.163361,88.238358"
"1.4095376,0.313688,9.704409,0.227363,9.712139,88.658569,88.148598"
"1.4145014,0.374616,9.699591,0.244170,9.709892,88.559059,87.788231"
"1.4194640,0.395331,9.709704,0.235388,9.720599,88.612427,87.668488"
"1.4244281,0.389891,9.693366,0.182716,9.702925,88.920998,87.696663"
"1.4293905,0.415365,9.712414,0.212950,9.723623,88.745110,87.551155"
"1.4343531,0.435965,9.708258,0.180992,9.719727,88.933029,87.428764"
"1.4393172,0.313765,9.790082,0.246143,9.798201,88.560509,88.164337"
"1.4442797,0.323581,9.705375,0.261476,9.714287,88.457603,88.090439"
"1.4492438,0.324462,9.698853,0.283579,9.708422,88.326180,88.083961"
"1.4542061,0.296163,9.746403,0.302541,9.755593,88.222855,88.259499"
"1.4591702,0.366974,9.681902,0.179479,9.690516,88.938759,87.829353"
"1.4641328,0.411889,9.734057,0.253699,9.746071,88.508369,87.577019"
"1.4690968,0.406794,9.685102,0.210996,9.695937,88.753075,87.594872"
