X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
1.056431,9.683155,1.262812,9.822129,82.613144,83.773659,0.358624,8.984750,4.520042,10.064051,63.312283,87.714264,0.000000,9.002000,3.102000,9.521471,70.986557,90.000000,-3.375000,9.352051,-1.474050,10.051085,98.433174,109.843674,0.804356,9.645080,-0.389077,9.686378,92.302040,85.232819,-2.354837,9.709177,-0.637687,10.010995,93.652138,103.633110
1.001396,9.680762,1.238884,9.810952,82.745575,84.094223,0.593121,8.778668,4.450351,9.860144,63.169830,86.134750,0.000000,9.003000,3.103000,9.522742,70.982826,90.000000,-3.399000,9.355950,-1.455000,10.060021,98.315964,109.965996,0.807679,9.664894,-0.363229,9.705383,92.144829,85.222984,-2.409872,9.685248,-0.661615,10.002462,93.792610,103.972527
1.039681,9.623335,1.229313,9.757086,82.761963,83.833824,0.636491,8.764311,4.337888,9.799772,63.726791,85.846298,0.001000,9.004000,3.104000,9.524014,70.979103,89.993637,-3.394950,9.331950,-1.429050,10.032605,98.189095,109.991318,0.809355,9.651649,-0.387525,9.693274,92.291229,85.206581,-2.424228,9.663713,-0.613759,9.982031,93.525131,104.082550
1.123430,9.611370,1.219741,9.753373,82.815872,83.333206,0.581157,8.749954,4.297210,9.765524,63.893639,86.200096,-0.001000,9.000000,3.100000,9.518929,70.994019,90.006363,-3.387000,9.307950,-1.477050,10.014559,98.481514,109.995560,0.795306,9.687409,-0.368678,9.726991,92.172180,85.306725,-2.462514,9.637392,-0.500997,9.959634,92.883354,104.333344
1.140180,9.632906,1.205384,9.774755,82.916481,83.249702,0.540479,8.800203,4.321138,9.818754,63.890358,86.485504,0.000000,9.001000,3.101000,9.520200,70.990288,90.000000,-3.406950,9.306001,-1.467000,10.018036,98.420441,110.107803,0.736093,9.738281,-0.338684,9.771933,91.986206,85.677376,-2.507977,9.651750,-0.419641,9.981098,92.409630,104.566002
1.085145,9.664013,1.191028,9.797410,83.017540,83.593254,0.554836,8.836096,4.357031,9.867531,63.797035,86.407005,0.000000,9.002000,3.102000,9.521471,70.986557,90.000000,-3.394950,9.325050,-1.455000,10.029920,98.341103,110.004936,0.690670,9.679710,-0.344957,9.710449,92.035820,85.918732,-2.500799,9.639785,-0.407677,9.967228,92.344154,104.543343
1.013360,9.707084,1.179063,9.830796,83.111610,84.040260,0.523729,8.850452,4.371388,9.885031,63.754196,86.613449,0.000000,9.003000,3.103000,9.522742,70.982826,90.000000,-3.391950,9.337050,-1.486050,10.044609,98.507858,109.964996,0.674916,9.735763,-0.476054,9.770732,92.792694,86.034409,-2.503191,9.649357,-0.410070,9.977184,92.355568,104.542839
0.972682,9.704690,1.188635,9.825476,83.051636,84.276466,0.518943,8.819346,4.431209,9.883612,63.362835,86.632515,0.001000,9.004000,3.104000,9.524014,70.979103,89.993637,-3.394950,9.340051,-1.471950,10.046336,98.425079,109.975349,0.725376,9.802752,-0.444469,9.839597,92.589020,85.767990,-2.500799,9.615857,-0.359821,9.942242,92.074051,104.577988
0.917647,9.704690,1.195813,9.821052,83.006302,84.598335,0.554836,8.804989,4.404887,9.860969,63.467892,86.394341,-0.001000,9.000000,3.100000,9.518929,70.994019,90.006363,-3.378000,9.318001,-1.477050,10.020864,98.476135,109.926804,0.830702,9.725295,-0.445599,9.770874,92.613869,85.117836,-2.481656,9.596714,-0.311964,9.917300,91.802628,104.498749
0.857827,9.709476,1.212563,9.822429,82.908836,84.951057,0.557229,8.800203,4.433601,9.869697,63.306763,86.376869,0.000000,9.001000,3.101000,9.520200,70.990288,90.000000,-3.355950,9.331950,-1.503000,10.030290,98.618011,109.779564,0.908341,9.755634,-0.514830,9.811347,93.007858,84.680565,-2.519941,9.584750,-0.288036,9.914661,91.664764,104.730362
0.833899,9.690333,1.222134,9.802630,82.838066,85.081543,0.542872,8.759525,4.469493,9.848876,63.011768,86.453629,0.000000,9.002000,3.102000,9.521471,70.986557,90.000000,-3.337050,9.316051,-1.525050,10.012516,98.761070,109.707748,0.960707,9.723599,-0.467501,9.782122,92.739288,84.357399,-2.558227,9.579965,-0.276072,9.919499,91.594818,104.951347
0.781257,9.675977,1.231705,9.785295,82.768822,85.383842,0.533300,8.726026,4.524827,9.843881,62.634899,86.502655,0.000000,9.003000,3.103000,9.522742,70.982826,90.000000,-3.318000,9.330001,-1.510050,10.016900,98.670403,109.576759,0.988068,9.714454,-0.514840,9.778136,93.018143,84.192352,-2.644368,9.587143,-0.316750,9.950192,91.824234,105.420158
0.776471,9.649655,1.255634,9.761934,82.609825,85.399536,0.495015,8.742776,4.510471,9.850153,62.747757,86.759377,0.001000,9.004000,3.104000,9.524014,70.979103,89.993637,-3.280050,9.328051,-1.506000,10.001965,98.659988,109.373352,0.966846,9.666311,-0.531235,9.729058,93.130074,84.288147,-2.589333,9.776475,-0.328714,10.118901,91.861588,104.834381
