"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.3251640,0.805342,9.681970,-0.294391,9.719865,91.735619,85.245102"
"1.3301265,0.826028,9.659646,-0.266714,9.698567,91.575851,85.112335"
"1.3350906,0.877973,9.715201,-0.292428,9.759174,91.717094,84.836151"
"1.3400546,0.824937,9.693357,-0.189630,9.730244,91.116692,85.135658"
"1.3450172,0.853332,9.735791,-0.318228,9.778296,91.864983,84.990891"
"1.3499813,0.903533,9.736864,-0.388435,9.786407,92.274742,84.698418"
"1.3549438,0.938948,9.693548,-0.319109,9.744143,91.876701,84.467407"
"1.3599063,0.945470,9.733521,-0.273035,9.783144,91.599258,84.451950"
"1.3648686,0.902164,9.728005,-0.223800,9.772311,91.312271,84.701614"
"1.3698328,0.899645,9.711035,-0.276856,9.756547,91.626068,84.707138"
"1.3747969,0.861242,9.743319,-0.312185,9.786289,91.828056,84.948578"
"1.3797593,0.795430,9.673667,-0.346393,9.712494,92.043869,85.299355"
"1.3847234,0.755122,9.742562,-0.275247,9.775658,91.613457,85.568008"
"1.3896859,0.847997,9.761352,-0.349553,9.804349,92.043190,85.035011"
"1.3946484,0.962900,9.687294,-0.453366,9.745583,92.666374,84.323547"
"1.3996125,0.962996,9.782987,-0.447189,9.840435,92.604645,84.378159"
"1.4045750,0.911942,9.713008,-0.432862,9.765323,92.540550,84.636299"
"1.4095390,0.858072,9.767289,-0.320766,9.810154,91.873749,84.979362"
"1.4145014,0.855247,9.769799,-0.341863,9.813118,91.996437,84.997086"
"1.4194655,0.863809,9.725363,-0.452964,9.774151,92.656212,84.924294"
"1.4244281,0.787060,9.685474,-0.368899,9.724401,92.174057,85.354240"
"1.4293905,0.793477,9.686672,-0.383120,9.726665,92.257385,85.317116"
"1.4343547,0.756635,9.692111,-0.318984,9.726832,91.879311,85.536140"
"1.4393172,0.746981,9.696383,-0.321991,9.730442,91.896332,85.594803"
"1.4442812,0.803322,9.744065,-0.340906,9.783065,91.996964,85.287071"
"1.4492422,0.774486,9.704954,-0.241259,9.738797,91.419533,85.437286"
"1.4542061,0.779868,9.726789,-0.248442,9.761166,91.458450,85.415985"
"1.4591687,0.811807,9.680111,-0.217374,9.716523,91.281906,85.206200"
"1.4641328,0.857134,9.750310,-0.283962,9.792030,91.661766,84.976135"
"1.4690952,0.879342,9.768084,-0.349151,9.813797,92.038879,84.855988"
"1.4740578,0.862114,9.682065,-0.368697,9.727362,92.172211,84.911667"
"1.4790235,0.869105,9.746671,-0.287687,9.789571,91.683998,84.904449"
"1.4839859,0.842433,9.700816,-0.316533,9.742470,91.861870,85.036797"
"1.4889485,0.886487,9.725755,-0.370632,9.773102,92.173386,84.791977"
"1.4939125,0.890557,9.712778,-0.364790,9.760339,92.141914,84.761246"
"1.4988750,0.881028,9.718600,-0.324711,9.763854,91.905807,84.820076"
"1.5038390,0.888421,9.707712,-0.328168,9.753802,91.928093,84.771027"
