X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
-1.221536,9.62812,-0.620339,9.725105,93.657234,97.230583,-0.798605,9.734302,0.394816,9.774982,87.685173,94.690056,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.993,9.71595,-1.908,9.95119,101.054108,95.835541,0.177544,9.570132,0.193787,9.573741,88.840172,88.937172,-3.609274,9.197113,0.183649,9.881674,88.935104,111.426804
-1.264607,9.561121,-0.591625,9.662519,93.510353,97.534523,-0.721735,9.705587,0.401994,9.740685,87.63475,94.252853,1.358,8.024,2.603,8.544258,72.262947,80.394157,-1.077,9.747001,-1.908,9.990216,101.010384,96.305351,0.133941,9.56157,0.146994,9.563638,89.119324,89.197433,-3.642773,9.201899,0.164507,9.89807,89.047699,111.597221
-1.32682,9.556335,-0.531805,9.66265,93.154991,97.904526,-0.719342,9.660124,0.356531,9.693429,87.892151,94.258675,1.359,8.025,2.604,8.54566,72.258919,80.38839,-1.13205,9.792001,-1.96005,10.050204,101.246239,96.594673,0.08916,9.617067,0.115314,9.618172,89.313049,89.468826,-3.683451,9.180363,0.128614,9.892594,89.255074,111.862213
-1.393819,9.635299,-0.510269,9.748954,93.000282,98.231171,-0.779462,9.643374,0.327817,9.680376,88.059364,94.621101,1.36,8.026,2.605,8.547064,72.25489,80.382622,-1.113,9.856951,-2.004,10.119993,101.421425,96.442284,0.100518,9.746105,0.250366,9.749839,88.528542,89.409088,-3.714558,9.165708,0.097508,9.89028,89.43512,112.061089
-1.403391,9.623335,-0.517448,9.738882,93.045685,98.297073,-0.760319,9.669696,0.33021,9.705161,88.050186,94.495865,1.361,8.027,2.606,8.548468,72.250862,80.376862,-1.03095,9.871051,-2.001,10.124451,101.39901,95.962456,0.180935,9.909448,0.42816,9.920343,87.52636,88.953964,-3.760022,9.148957,0.126221,9.892276,89.268913,112.341591
-1.372284,9.67837,-0.519841,9.788985,93.044106,98.070099,-0.738784,9.854242,0.361316,9.8885,87.905998,94.287514,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.912,9.909,-2.001,10.150076,101.369843,95.258545,0.320392,9.878342,0.260508,9.886969,88.490158,88.142334,-3.757629,9.146564,0.128614,9.889184,89.254814,112.334038
-1.286142,9.659226,-0.531805,9.758977,93.123817,97.584419,-0.772283,9.868599,0.308674,9.903583,88.213921,94.474655,1.358,8.024,2.603,8.544258,72.262947,80.394157,-0.73005,9.901951,-2.013,10.130833,101.460968,94.216667,0.409792,9.749505,0.209972,9.760372,88.767319,87.593155,-3.779164,9.148957,0.102293,9.899291,89.407928,112.444077
-1.214357,9.592228,-0.517448,9.682626,93.063393,97.215149,-0.78664,9.777672,0.239282,9.812182,88.602631,94.599693,1.359,8.025,2.604,8.54566,72.258919,80.38839,-0.6,9.877951,-2.03505,10.103233,101.620338,93.475952,0.841811,10.178739,0.278915,10.217298,88.43573,85.272232,-3.791128,9.148957,0.111864,9.903969,89.352837,112.508049
-1.257428,9.654441,-0.522234,9.749978,93.070374,97.420631,-0.781855,9.70798,0.181555,9.741105,88.932053,94.604507,1.36,8.026,2.605,8.547064,72.25489,80.382622,-0.48795,9.838051,-2.07495,10.066319,101.895538,92.839439,0.980445,9.820307,0.599345,9.887311,86.524734,84.298569,-3.807878,9.17797,0.102293,9.937078,89.410179,112.533234
-1.264607,9.719048,-0.534198,9.815522,93.119797,97.413467,-0.750748,9.748658,0.248854,9.780689,88.542046,94.403679,1.361,8.027,2.606,8.548468,72.250862,80.376862,-0.45405,9.792001,-2.11605,10.028316,102.181404,92.654877,0.36729,9.269794,0.348663,9.283617,87.847649,87.731003,-3.829414,9.261719,0.078365,10.022474,89.552002,112.46347
