Time,RS_AccelX,RS_AccelY,RS_AccelZ,RS_GyroX,RS_GyroY,RS_GyroZ,RA_AccelX,RA_AccelY,RA_AccelZ,RA_GyroX,RA_GyroY,RA_GyroZ,RT_AccelX,RT_AccelY,RT_AccelZ,RT_GyroX,RT_GyroY,RT_GyroZ,LT_AccelX,LT_AccelY,LT_AccelZ,LT_GyroX,LT_GyroY,LT_GyroZ,LA_AccelX,LA_AccelY,LA_AccelZ,LA_GyroX,LA_GyroY,LA_GyroZ,LS_AccelX,LS_AccelY,LS_AccelZ,LS_GyroX,LS_GyroY,LS_GyroZ,Left_Force,Right_Force,LS_GyroX_filtered,LS_GyroY_filtered,LS_GyroZ_filtered,LT_GyroX_filtered,LT_GyroY_filtered,LT_GyroZ_filtered,LA_GyroX_filtered,LA_GyroY_filtered,LA_GyroZ_filtered,RS_GyroX_filtered,RS_GyroY_filtered,RS_GyroZ_filtered,RT_GyroX_filtered,RT_GyroY_filtered,RT_GyroZ_filtered,RA_GyroX_filtered,RA_GyroY_filtered,RA_GyroZ_filtered,Left_Knee_Angle,Gait_Phase
40237,-0.03,0.15,0.98,-0.08,-0.21,0.09,0.02,0.14,0.92,-0.11,-0.06,0.53,0.03,0.11,1.01,0.27,-0.18,-0.24,0.02,0.03,0.93,0.53,0.73,0.76,0.01,0.12,0.96,0.24,0.29,-0.44,0.03,0.11,0.93,0.29,-0.04,-0.21,2289.314801464295,1204.6546385050597,-0.36315502980938447,0.22388411971974956,-0.5973666354495721,-0.4767796019968137,0.29195915806592365,0.423828568244405,0.014262155321745025,0.0036714775562130503,-0.6285866079105078,-0.08339452532509845,-0.33228841001742027,0.06035927415858461,0.4506424339598003,-0.05599928798611976,-0.08118133233257621,0.10723084735917636,-0.006027152581212023,0.2396510795779178,-0.0462297501319397,Stance
40241,-0.03,0.14,0.98,-0.1,-0.55,0.19,0.01,0.14,0.92,-0.12,-0.04,0.27,0.03,0.12,1.0,0.4,-0.23,-0.02,0.03,0.03,0.93,0.46,0.98,0.73,0.01,0.12,0.95,-0.02,0.18,-0.37,0.03,0.11,0.92,0.36,-0.05,-0.27,2295.1252471561215,1202.0555748830882,-0.33281417869475827,0.22403329108863454,-0.5812276439967556,-0.5471845729335514,0.2672794143121662,0.3891583492540261,0.03657985650082078,0.007724236403977035,-0.6128919985738285,-0.10139416700055202,-0.3606969864501395,0.048158320729770485,0.43692020423227174,-0.03516022025771113,-0.10007855840645404,0.09188747541713914,0.005320984756474634,0.23848317830005775,-0.05008204702624538,Stance
40245,-0.02,0.14,0.98,0.14,-0.36,0.09,0.02,0.14,0.93,-0.12,0.05,0.56,0.03,0.11,1.01,0.55,-0.11,-0.25,0.02,0.03,0.93,0.36,0.81,0.76,0.01,0.12,0.96,0.07,0.17,-0.26,0.04,0.12,0.92,0.53,-0.05,-0.29,2286.592984799807,1213.0975443346904,-0.30886315830339717,0.22659007348489102,-0.5678033908119255,-0.6058300871746967,0.24169976713177402,0.35870413547937147,0.04729965678920988,0.014662447718811667,-0.6022908377078423,-0.11118590346479418,-0.3824923707346142,0.03994008847100106,0.4081676078201823,-0.012829206521269029,-0.12201328675496406,0.07776128463687987,0.016115844278978223,0.23866809142454778,-0.053902026671956114,Stance
40249,-0.03,0.14,0.99,0.12,-0.11,0.09,0.01,0.14,0.92,-0.12,0.18,0.42,0.03,0.11,1.01,0.31,-0.24,-0.24,0.02,0.03,0.92,0.44,0.63,0.85,0.01,0.11,0.95,0.21,0.37,-0.46,0.03,0.12,0.92,0.5,-0.04,-0.27,2292.6724055882883,1212.6828039481484,-0.2946675281343066,0.23058577529736188,-0.5572371597609629,-0.6486185357685421,0.21696881741470303,0.333551032380009,0.046265032010939906,0.02421872312110902,-0.5971415387761635,-0.11469400074100485,-0.3957278117848103,0.03624747169174574,0.3632838616004507,0.010316081461746649,-0.1467495325483519,0.06526164821555039,0.025204911488133853,0.2396923879596966,-0.05767464289786043,Stance
40253,-0.02,0.15,0.98,-0.16,-0.56,0.18,0.02,0.14,0.93,-0.09,0.11,0.65,0.03,0.11,1.01,0.32,-0.27,-0.16,0.02,0.02,0.92,-0.04,0.63,0.56,0.02,0.11,0.95,0.27,0.16,-0.47,0.03,0.12,0.92,0.54,0.08,-0.25,2287.629980139746,1211.6528474528095,-0.2921089169096474,0.23480220905494084,-0.5492785701688587,-0.6719880479796132,0.19450894625564905,0.3147693852209928,0.03414765555601901,0.03570849241873582,-0.5967043686056195,-0.11330407322618088,-0.39915011792459093,0.03714964149203504,0.3032785797201986,0.034103924597558545,-0.17405884777843192,0.05452977972035739,0.031118315444791215,0.2409866562118368,-0.061380069411427506,Stance
40257,-0.03,0.14,0.99,-0.15,-0.48,0.11,0.01,0.14,0.92,-0.15,0.26,0.4,0.03,0.11,1.01,0.18,-0.3,-0.25,0.02,0.02,0.93,-0.15,0.58,0.65,0.02,0.12,0.95,0.06,0.37,-0.49,0.03,0.13,0.92,0.49,0.05,-0.33,2292.214068801159,1215.0234074416585,-0.3012591830559748,0.23804013388301945,-0.5433869682633217,-0.6737494164877708,0.1746757632576713,0.30337350019068055,0.013079337839850836,0.048205532800590874,-0.5996436801193177,-0.1080035977761925,-0.39194076687512036,0.04227296897492407,0.23118951006730665,0.05831725376703776,-0.20372422235803261,0.04558595421893146,0.032632952078076434,0.2423735335025877,-0.06499724647263111,Stance
40261,-0.02,0.15,0.99,-0.05,-0.34,0.21,0.03,0.14,0.93,-0.18,0.24,0.44,0.03,0.11,1.01,0.02,-0.06,-0.16,0.02,0.03,0.93,0.44,0.73,0.62,0.01,0.12,0.95,-0.18,0.35,-0.46,0.03,0.12,0.92,0.34,-0.02,-0.27,2288.5569209918485,1209.494572192055,-0.32041201742296604,0.23942940684917732,-0.5388478013259649,-0.6544197301412048,0.1563899927204916,0.29985182698339663,-0.01326593292942166,0.06065522351433182,-0.6045171996001486,-0.10025924096185204,-0.3743397037863466,0.0509576927133285,0.15172712244611167,0.08216129402412647,-0.23524765496029004,0.03837151457741432,0.029203792057794206,0.24414624934545637,-0.06850798176277842,Stance
40265,-0.03,0.14,0.97,0.2,-0.45,0.11,0.02,0.14,0.92,0.16,0.15,0.49,0.04,0.11,1.01,-0.11,-0.12,-0.36,0.02,0.03,0.93,0.34,0.84,0.69,0.02,0.12,0.95,-0.28,0.24,-0.41,0.03,0.13,0.92,0.16,-0.02,-0.31,2290.6668937846907,1212.6444797840843,-0.34656544128508954,0.23840772537264715,-0.5349319854256438,-0.6173322889655933,0.13748596266049087,0.3039022317887002,-0.04068369417469797,0.07202860983887341,-0.6098482777193954,-0.09233370760752839,-0.34810038479508526,0.06236092236915473,0.07081851564601972,0.10431473349684467,-0.2675794955318668,0.03281731535251637,0.02131653295441495,0.24672875981730588,-0.07190026293072183,Stance
40269,-0.02,0.15,0.98,0.2,-0.09,0.19,0.03,0.14,0.92,-0.15,0.1,0.51,0.03,0.11,1.0,-0.37,-0.13,-0.48,0.03,0.02,0.93,0.44,0.84,0.65,0.02,0.12,0.95,-0.15,0.44,-0.53,0.03,0.12,0.93,0.18,0.11,-0.37,2287.737047099763,1206.0804127636434,-0.37631963116907446,0.234515180048559,-0.5310291882149487,-0.5673346672990522,0.11562229107685658,0.31453857926258577,-0.06574619690379857,0.08137617850333509,-0.6139524773769742,-0.0864974885744266,-0.31625567009325856,0.075430342401415,-0.0050825051250728455,0.12334575564309737,-0.29921553501567794,0.029322475179945684,0.01052003731625898,0.25045708023284324,-0.07516934201020944,Stance
40273,-0.03,0.15,0.99,0.17,-0.12,0.24,0.02,0.14,0.92,-0.27,-0.04,0.46,0.03,0.12,1.01,-0.59,0.08,-0.33,0.01,0.02,0.92,0.44,0.85,0.79,0.02,0.11,0.95,-0.23,0.4,-0.56,0.03,0.13,0.92,0.21,0.11,-0.12,2292.569127017318,1212.5225757280073,-0.4066183128624944,0.2275270022139453,-0.5267176703729279,-0.5098277031537882,0.08924999793473078,0.3302755481114183,-0.08636540137619139,0.08786689453524117,-0.6149367215734899,-0.0839154001946238,-0.2824862583040564,0.08885785202845183,-0.07000679423757789,0.13795700050668563,-0.3286656272577848,0.029113454745649383,-0.0010111392379566718,0.2556987625581177,-0.07831732434372637,Stance
40277,-0.02,0.15,0.99,-0.07,-0.02,0.24,0.03,0.14,0.92,-0.28,-0.07,0.34,0.03,0.1,1.01,-0.48,-0.13,-0.33,0.02,0.02,0.92,0.89,0.71,0.75,0.02,0.11,0.95,-0.22,0.47,-0.61,0.04,0.12,0.93,0.3,-0.2,-0.35,2285.427796347585,1204.186043083228,-0.4347730461409771,0.21773350953162476,-0.5215940970510239,-0.45044107432227415,0.05814732832451614,0.349350362251073,-0.10164343952845876,0.09111114797086346,-0.6110577567153859,-0.08423463390397853,-0.2502592791317384,0.10119376409327238,-0.11964870319105061,0.14715438635500283,-0.3546588617555863,0.03362234329095737,-0.01117740149185354,0.26283486518889704,-0.08135249975132144,Stance
40281,-0.03,0.14,0.99,-0.05,-0.05,0.31,0.02,0.14,0.92,-0.21,-0.09,0.42,0.03,0.11,1.01,-0.4,0.07,-0.44,0.02,0.02,0.93,0.77,0.8,0.67,0.01,0.11,0.95,-0.13,0.21,-0.63,0.03,0.12,0.92,0.07,0.03,-0.42,2291.5585870604605,1212.7288466936143,-0.45800856700204,0.20568889852953096,-0.5151577104616935,-0.3943179652460517,0.023496448657012645,0.3698820674134107,-0.11161088919139418,0.09139701159298527,-0.6012181978415043,-0.08616024802239651,-0.2221885897105218,0.11109012780825049,-0.1519929836039344,0.15042746427522,-0.37577851427081876,0.04347258926651401,-0.01864701480797742,0.27184296086803883,-0.08428858182776944,Stance
40285,-0.02,0.15,0.98,0.05,-0.13,0.37,0.02,0.14,0.91,-0.13,0.2,0.6,0.03,0.11,1.01,-0.5,0.0,-0.63,0.01,0.03,0.93,0.67,0.64,0.85,0.01,0.11,0.95,-0.08,0.26,-0.47,0.03,0.12,0.93,0.04,-0.04,-0.21,2285.622727443072,1206.690111664452,-0.4733320663759019,0.19174167352494229,-0.5071685746756647,-0.34527022362943494,-0.012187981052113366,0.3897651772850736,-0.11688207883112714,0.08932684877057784,-0.5852755995884562,-0.08832697424264054,-0.19993728608612965,0.11757333715295432,-0.16700856794674845,0.14784348960004054,-0.3902960724258854,0.05811311970988235,-0.02312495646297853,0.2819699826592172,-0.08714386604746255,Stance
40289,-0.02,0.14,0.99,-0.05,0.16,0.18,0.02,0.14,0.92,-0.11,-0.09,0.45,0.03,0.11,1.01,-0.5,-0.04,-0.55,0.02,0.02,0.94,0.89,0.42,0.99,0.02,0.11,0.95,-0.08,0.33,-0.54,0.03,0.12,0.92,-0.1,-0.11,-0.31,2290.763921748791,1200.6121867930412,-0.47806943617130104,0.17601012490208628,-0.49791712558372886,-0.30573757930676326,-0.04527102802603305,0.406688198363856,-0.11809678233390085,0.08515506941942058,-0.5639790838974418,-0.08964584411582892,-0.18438506177408662,0.12027646031228147,-0.166154273808399,0.14016678534295784,-0.39670996392992075,0.07609012711407476,-0.024970786479095505,0.291968449098526,-0.08994031486871587,Stance
40293,-0.03,0.15,0.99,-0.09,-0.05,0.22,0.02,0.14,0.92,-0.06,0.23,0.55,0.03,0.11,1.0,-0.34,-0.05,-0.5,0.02,0.02,0.93,0.77,0.33,0.89,0.01,0.12,0.95,-0.32,0.39,-0.44,0.03,0.12,0.92,-0.04,0.03,-0.24,2321.199955921761,1199.9109933015022,-0.4706430972883353,0.1585416274427633,-0.48802245974783565,-0.2771668843170997,-0.07173320537977643,0.4186754626675133,-0.11557886799795401,0.07860413195940957,-0.5386925005407832,-0.08928856399802713,-0.17555858922999296,0.11932547096778844,-0.15224636824287613,0.12887634208852286,-0.39436219929382577,0.09545129823324536,-0.024654676862389834,0.3004873878031958,-0.09270263161251108,Stance
40297,-0.03,0.15,0.98,-0.08,-0.07,0.3,0.02,0.14,0.92,0.11,-0.1,0.45,0.03,0.11,1.0,-0.18,-0.15,-0.46,0.02,0.03,0.93,0.85,0.24,0.84,0.02,0.11,0.94,-0.15,0.41,-0.52,0.02,0.12,0.93,-0.08,-0.06,-0.14,2289.896580171672,1205.7562454206386,-0.45112386833959306,0.13945881037306784,-0.47815994649065546,-0.2601308689653477,-0.08831791748221907,0.4245627752857155,-0.10962225153308447,0.06930180217143378,-0.5112501561798914,-0.08688667871338727,-0.17244849041587904,0.11494024593406771,-0.12917086499517264,0.11594180773861852,-0.3834657317638098,0.11411898987022366,-0.022516099010431376,0.3061002726826979,-0.0954565345250834,Stance
40301,-0.03,0.14,0.98,0.03,-0.21,0.24,0.02,0.14,0.92,0.09,0.14,0.7,0.03,0.11,1.01,-0.16,-0.23,-0.55,0.02,0.03,0.91,0.8,0.47,0.91,0.02,0.11,0.94,-0.15,0.3,-0.21,0.03,0.11,0.93,0.08,-0.02,-0.22,2285.581148823899,1207.2806434556685,-0.421419039340275,0.11922974376579977,-0.4687950605772005,-0.25438508231319,-0.09335805477223909,0.42387722688506957,-0.10094665303181592,0.057267968710998006,-0.4838818035156693,-0.08278305561361671,-0.1733487310760857,0.10731707235395967,-0.10106777280312894,0.10343844642053193,-0.3648068643432129,0.13040105345642422,-0.018783918825220878,0.30724127389135464,-0.0982247643760655,Stance
40305,-0.02,0.15,0.98,0.29,-0.14,0.23,0.03,0.14,0.92,-0.09,0.09,0.62,0.03,0.11,1.01,-0.1,-0.15,-0.55,0.02,0.02,0.92,0.91,0.4,0.96,0.02,0.11,0.95,-0.14,0.33,-0.36,0.03,0.12,0.93,0.2,-0.05,-0.27,2289.752106776962,1209.4353504115595,-0.3850383922367591,0.09889603605938589,-0.46000602423590686,-0.25893872465313417,-0.0867883669036552,0.41662402737976617,-0.09069530381396045,0.04302466395116852,-0.4588617867770145,-0.07774068312759168,-0.17661997609909408,0.09679733158787583,-0.07146798913740093,0.09308380782435663,-0.339744662983955,0.14341866507194787,-0.013646847890656892,0.3025110091296165,-0.10102207496004284,Stance
40309,-0.03,0.14,0.98,-0.14,-0.04,0.29,0.03,0.14,0.92,-0.14,0.01,0.56,0.03,0.11,1.01,-0.09,-0.18,-0.32,0.02,0.03,0.93,0.72,0.33,0.85,0.02,0.11,0.96,-0.11,0.22,-0.27,0.03,0.11,0.92,0.4,-0.26,-0.19,2284.385918425026,1204.149127381094,-0.3463761322986616,0.08006431755550819,-0.4516430246786651,-0.27200311974434466,-0.06973137392432312,0.4034138395345858,-0.0801811968486376,0.027397714448408456,-0.4380377630002028,-0.07218226633148697,-0.18115442716283964,0.08395477755702661,-0.042842349421819775,0.08597313624869077,-0.3104491558864875,0.15283714241371316,-0.007189214394497988,0.2911836344723577,-0.10385264068666039,Stance
40313,-0.02,0.15,0.98,-0.07,-0.15,0.02,0.01,0.14,0.92,0.18,0.0,0.53,0.03,0.11,1.01,0.0,-0.3,-0.15,0.02,0.02,0.93,0.63,0.56,0.89,0.02,0.11,0.95,-0.19,0.18,-0.27,0.03,0.12,0.92,0.3,-0.15,-0.17,2290.0794867544714,1207.261594348818,-0.30975374066776395,0.064562626984688,-0.4435142616789519,-0.29112992536258997,-0.044332471110961336,0.3856028954315971,-0.0707993017387669,0.011207011619699779,-0.42265871083477874,-0.0660133085897082,-0.18626071978498493,0.0695409345122019,-0.016447815541243374,0.08256045771440917,-0.2796527963855418,0.15818037024954665,0.0005579646295483615,0.27334822241744894,-0.10671080751427431,Stance
40317,-0.03,0.15,1.0,-0.05,-0.18,0.28,0.02,0.14,0.93,0.05,0.0,0.4,0.03,0.11,1.01,-0.05,-0.28,-0.27,0.03,0.03,0.93,0.76,0.54,0.82,0.01,0.11,0.96,0.06,0.34,-0.31,0.03,0.12,0.92,0.4,-0.27,-0.17,2285.213523186434,1205.0609659937804,-0.2787880862903282,0.05396737636475869,-0.435278661466265,-0.31368845343418117,-0.013651383009760846,0.36521893400086225,-0.06401650756918158,-0.004985259004165805,-0.41342161179652526,-0.059390074306063245,-0.19144598686442985,0.05425795947571185,0.0077671084112954265,0.08247192836898344,-0.24976253727069597,0.1587984808452103,0.00925046937575538,0.24959039623218662,-0.10958344578669893,Stance
40321,-0.02,0.15,0.99,0.03,-0.06,0.19,0.02,0.14,0.92,0.08,0.11,0.59,0.03,0.11,1.0,-0.19,-0.11,-0.17,0.02,0.03,0.93,0.6,0.79,0.59,0.02,0.11,0.95,-0.02,0.24,-0.15,0.03,0.11,0.92,0.47,-0.26,-0.28,2289.804645260093,1205.9297168623907,-0.2562142945417735,0.049311904469975874,-0.4263370178124791,-0.3371886427435734,0.01885129991903893,0.34470370835070996,-0.0610857058730156,-0.02077983376828091,-0.41046615591589236,-0.05333524617554586,-0.19648047785185652,0.03862297364438643,0.0310652597482244,0.08421699328846412,-0.22217107309282938,0.15446858726301635,0.01795356929241625,0.2206425730056213,-0.11245233967059581,Stance
40325,-0.02,0.16,0.99,0.12,-0.11,-0.05,0.02,0.15,0.92,0.04,0.18,0.44,0.03,0.11,1.02,-0.26,-0.06,-0.21,0.03,0.02,0.93,0.66,0.98,0.69,0.02,0.11,0.95,-0.06,0.12,-0.25,0.04,0.12,0.93,0.5,-0.2,-0.2,2285.424592708341,1203.2044865266687,-0.2437065123767952,0.05093077848910366,-0.41602740898808477,-0.3592669961921973,0.05022926186162848,0.3263460432435199,-0.06255873751053713,-0.03566867838213057,-0.41319728499476854,-0.049561425346978286,-0.2013971877433459,0.023080991762930055,0.05529865721552148,0.08540630833703997,-0.19719929971030584,0.14571390255933284,0.025304671044474102,0.18739488464972825,-0.11529618347645798,Stance
40329,-0.03,0.16,0.98,0.0,-0.19,0.19,0.02,0.15,0.92,-0.03,0.03,0.22,0.02,0.11,1.01,-0.1,-0.02,-0.05,0.02,0.03,0.93,0.75,0.78,0.76,0.01,0.12,0.96,-0.18,0.25,-0.33,0.03,0.12,0.92,0.4,-0.06,-0.17,2289.7309002276916,1207.2184635961494,-0.24160077292626758,0.05853714152938606,-0.40388466878923185,-0.37756814468932987,0.07912707257180149,0.31174219492467053,-0.06819807379709741,-0.04909488613491843,-0.42009228452455905,-0.04997731997078057,-0.2063030310324159,0.007851273984974443,0.0819718331387648,0.08350919421099137,-0.17418459744821654,0.13367837009100111,0.02992326378816458,0.15103295018984983,-0.11809245611897315,Stance
40333,-0.03,0.15,0.99,0.14,-0.2,0.12,0.02,0.14,0.93,-0.07,0.18,0.38,0.03,0.11,1.01,0.08,0.02,-0.49,0.02,0.03,0.94,0.47,0.63,0.68,0.01,0.12,0.95,-0.08,0.18,-0.49,0.04,0.12,0.92,0.38,-0.26,-0.17,2283.354387797943,1200.6134236870826,-0.24890071179566847,0.07159852879072981,-0.38962966465738014,-0.38955899447502634,0.10620607083470816,0.30184177954745905,-0.07738274687149349,-0.06062257624237544,-0.4289584750002962,-0.05637756654175609,-0.21143611495569004,-0.007326803941293735,0.11183831819665739,0.07660485060123966,-0.15157919761808367,0.11984146200028994,0.030601851249633084,0.11273942307666984,-0.12081912401196265,Stance
40337,-0.03,0.15,0.98,0.29,0.04,0.25,0.02,0.15,0.92,-0.07,0.24,0.47,0.03,0.12,1.0,-0.17,-0.02,-0.24,0.02,0.03,0.94,0.59,0.56,0.56,0.01,0.11,0.95,-0.11,0.18,-0.26,0.03,0.12,0.92,0.37,-0.18,-0.25,2286.362843308366,1208.650490304999,-0.2635878817957108,0.08948387807665509,-0.3730817856992862,-0.3925768071781433,0.13330841226724793,0.2971730637657829,-0.08941142915390805,-0.06985049465273174,-0.437561194726876,-0.07016018242777416,-0.21733568059177719,-0.02288895254347605,0.1452435714168885,0.06386601386259687,-0.12756791988631466,0.10567627103887652,0.026359979295614257,0.07342055447467125,-0.12345579108085178,Stance
40341,-0.03,0.16,0.99,0.34,0.02,-0.07,0.02,0.14,0.92,0.01,0.09,0.26,0.03,0.12,1.01,-0.07,-0.11,-0.41,0.02,0.02,0.91,0.56,0.71,0.74,0.02,0.12,0.95,-0.19,0.08,-0.5,0.03,0.13,0.92,0.12,-0.11,-0.07,2283.9493001590645,1200.4385506561994,-0.2830187300755265,0.11120397405888793,-0.35424944713836964,-0.3842119274749762,0.16214294900734133,0.2976772142016358,-0.10347469548816697,-0.07636971802255775,-0.4439617739942981,-0.09156447663068373,-0.22446112319760878,-0.038977356691662454,0.1822742859629428,0.04575421923035562,-0.10106052379336962,0.09247041969368643,0.016731706384434813,0.03413274112274619,-0.12598391686582497,Stance
40345,-0.03,0.15,0.98,-0.07,-0.11,0.18,0.02,0.14,0.92,0.03,0.26,0.05,0.03,0.11,1.01,0.03,-0.13,-0.01,0.02,0.02,0.93,0.48,0.73,0.71,0.02,0.12,0.94,-0.04,0.22,-0.4,0.03,0.12,0.92,0.1,-0.07,-0.2,2287.7074256429623,1204.2341506096284,-0.30455233025813355,0.13531269720757677,-0.333392438761351,-0.36259093491383027,0.19362560193402906,0.30256838288935134,-0.11856780012294096,-0.07992693477140941,-0.44654226406013586,-0.11882167760280893,-0.23242638375306227,-0.05546656151604791,0.22232621858454962,0.02387740930473808,-0.07217262987209001,0.08152226667782392,0.0020496678367890007,-0.0035883240338846997,-0.12838582910668156,Stance
40349,-0.03,0.15,0.98,-0.06,-0.15,0.24,0.02,0.14,0.92,-0.18,0.07,0.27,0.03,0.12,1.01,0.17,-0.18,-0.15,0.02,0.02,0.93,0.39,0.66,0.75,0.02,0.12,0.95,-0.2,0.2,-0.43,0.04,0.12,0.92,0.29,-0.12,-0.04,2284.406192694659,1203.1512099029385,-0.3262499335765025,0.16009272898939844,-0.31094251850764426,-0.32669624359283966,0.22788550478911382,0.3105982608621489,-0.1333777082859871,-0.08043812764402047,-0.44411992931963346,-0.14832070670362446,-0.23975454719189893,-0.0720609373066076,0.26391569467050263,0.0006631846998377164,-0.04185787028492815,0.07445319908508119,-0.01647225265470021,-0.03819996706332998,-0.13064363814639557,Stance
40353,-0.03,0.15,0.99,-0.29,-0.3,-0.09,0.01,0.14,0.92,-0.23,-0.05,0.18,0.03,0.11,1.01,0.04,-0.37,-0.1,0.02,0.02,0.94,0.5,0.82,0.76,0.02,0.11,0.96,-0.26,-0.02,-0.31,0.03,0.12,0.92,0.17,-0.02,-0.23,2288.0340135844526,1203.231093709877,-0.3469461671574901,0.18362426107253776,-0.28750014948409613,-0.2770286843210043,0.26427991303628845,0.32037320758128723,-0.14621795059320145,-0.07786142706054339,-0.4359848284258419,-0.1757997725280054,-0.24438416819145992,-0.08796767029552616,0.3050059523960487,-0.021009615201224255,-0.011270538353269369,0.07301763734923428,-0.0368488294731652,-0.06855265152771275,-0.13274024854871008,Stance
40357,-0.01,0.16,0.98,-0.31,-0.49,-0.08,0.02,0.14,0.92,-0.16,0.02,0.04,0.03,0.11,1.01,0.21,-0.32,-0.01,0.02,0.03,0.93,0.5,0.73,0.6,0.02,0.11,0.96,-0.27,0.26,-0.57,0.03,0.12,0.91,0.05,0.05,0.05,2284.570009855905,1200.922726381977,-0.3658745427202307,0.20378508790111577,-0.2639533640563014,-0.21623006206105888,0.3012781465064303,0.33038274173532156,-0.15530784261636726,-0.07235197903946149,-0.421777862861887,-0.19762563163295765,-0.24458745817660207,-0.10190457147922004,0.3432012754260882,-0.03833790868405512,0.018493602892606414,0.07838281635875348,-0.056788575381144075,-0.09369685126137248,-0.13466252985460528,Stance
40361,-0.03,0.15,0.98,-0.08,-0.22,-0.02,0.02,0.13,0.92,-0.01,-0.15,-0.01,0.03,0.11,1.0,0.26,-0.4,-0.02,0.02,0.03,0.94,0.64,0.83,0.79,0.02,0.11,0.95,-0.3,0.14,-0.31,0.02,0.11,0.92,0.29,0.12,0.08,2286.929118867019,1203.458831375733,-0.3825715363642246,0.21850955770572242,-0.2413662239946973,-0.1493242044470395,0.3363788404173261,0.3387344068395572,-0.15921667821402133,-0.06444691287529349,-0.4016006754726185,-0.2115429143489537,-0.23998314356348985,-0.11282168912286406,0.37570894221839235,-0.04917419377958176,0.046408153242238875,0.0906944518755694,-0.07425491879045597,-0.1128890439537328,-0.13640351321892044,Stance
40365,-0.02,0.15,0.98,-0.22,-0.08,0.08,0.02,0.14,0.92,-0.15,-0.02,0.11,0.03,0.11,1.0,0.44,-0.27,0.02,0.02,0.03,0.92,1.01,1.13,0.91,0.01,0.11,0.96,-0.36,0.25,-0.39,0.03,0.12,0.92,0.16,0.22,0.02,2284.241832238013,1200.2953476047885,-0.3967718558940543,0.22630756681509417,-0.2204775681073327,-0.0834795285974727,0.36620839071545047,0.3430517699985078,-0.15716784461519262,-0.05485655874387779,-0.3762283923405468,-0.2166244360561026,-0.23188274642207116,-0.1203083229773886,0.3995901152818915,-0.0523071480378368,0.07160396646186559,0.10930864631999444,-0.0877789542867846,-0.12601388493315444,-0.13796195554003376,Stance
40369,-0.02,0.15,0.97,-0.15,0.01,-0.1,0.02,0.14,0.91,0.01,0.05,0.01,0.03,0.11,1.0,0.38,-0.45,-0.11,0.02,0.03,0.92,1.28,1.01,0.82,0.02,0.1,0.95,-0.15,0.18,-0.31,0.03,0.12,0.93,-0.03,0.05,0.02,2288.229950457164,1202.3251162512745,-0.40813028656790595,0.22675990284891093,-0.20136157745808134,-0.026929323827192854,0.3871145586607924,0.3409576014005325,-0.14918428125109337,-0.04419087454256096,-0.3470332016696314,-0.2127724628176828,-0.22246926739818063,-0.12430404410601648,0.41237682070542253,-0.04744433593420787,0.09333645069412194,0.13312139731008235,-0.09646092943826505,-0.13375500343939933,-0.1393411055814966,Stance
